IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.34.144.62,2095,0,false,ORD,North America,Chicago,77,0.00
13.125.235.161,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.43.253,2082,0,false,ORD,North America,Chicago,77,0.00
3.35.156.214,443,0,false,ORD,North America,Chicago,77,0.00
13.208.186.195,2086,0,false,ORD,North America,Chicago,77,0.00
15.152.30.151,2082,0,false,ORD,North America,Chicago,77,0.00
13.125.13.99,8880,0,false,ORD,North America,Chicago,77,0.00
13.208.186.195,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.215.250,2095,0,false,ORD,North America,Chicago,77,0.00
3.34.252.1,2095,0,false,ORD,North America,Chicago,77,0.00
15.168.38.180,2095,0,false,ORD,North America,Chicago,77,0.00
13.208.168.36,2095,0,false,ORD,North America,Chicago,77,0.00
3.34.123.90,2095,0,false,ORD,North America,Chicago,77,0.00
3.112.33.51,443,0,false,ORD,North America,Chicago,77,0.00
13.124.171.235,8880,0,false,ORD,North America,Chicago,77,0.00
13.124.56.123,2086,0,false,ORD,North America,Chicago,77,0.00
3.35.171.74,2096,0,false,ORD,North America,Chicago,77,0.00
3.35.137.47,2086,0,false,ORD,North America,Chicago,77,0.00
13.125.195.4,8880,0,false,ORD,North America,Chicago,77,0.00
15.152.30.151,443,0,false,ORD,North America,Chicago,77,0.00
13.124.71.143,80,0,false,ORD,North America,Chicago,77,0.00
15.168.16.118,80,0,false,ORD,North America,Chicago,77,0.00
3.35.156.214,2083,0,false,ORD,North America,Chicago,77,0.00
13.125.211.25,8443,0,false,ORD,North America,Chicago,77,0.00
3.34.144.62,2087,0,false,ORD,North America,Chicago,77,0.00
13.208.172.79,2087,0,false,ORD,North America,Chicago,77,0.00
15.152.39.43,2096,0,false,ORD,North America,Chicago,77,0.00
3.35.171.74,2053,0,false,ORD,North America,Chicago,77,0.00
15.152.44.218,8443,0,false,ORD,North America,Chicago,77,0.00
3.110.174.170,2082,0,false,ORD,North America,Chicago,77,0.00
3.35.137.47,2083,0,false,ORD,North America,Chicago,77,0.00
13.208.215.250,2082,0,false,ORD,North America,Chicago,77,0.00
13.208.147.229,2087,0,false,ORD,North America,Chicago,77,0.00
13.125.13.99,2095,0,false,ORD,North America,Chicago,77,0.00
3.34.144.62,2052,0,false,ORD,North America,Chicago,77,0.00
13.208.43.253,2086,0,false,ORD,North America,Chicago,77,0.00
13.125.235.161,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.50.136,2082,0,false,ORD,North America,Chicago,78,0.00
3.34.123.90,2087,0,false,ORD,North America,Chicago,78,0.00
43.203.124.125,8443,0,false,ORD,North America,Chicago,78,0.00
3.34.123.90,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,2053,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2087,0,false,ORD,North America,Chicago,78,0.00
54.180.126.60,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.50.136,80,0,false,ORD,North America,Chicago,78,0.00
3.35.171.74,2095,0,false,ORD,North America,Chicago,78,0.00
43.203.205.166,8443,0,false,ORD,North America,Chicago,78,0.00
3.34.252.1,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,443,0,false,ORD,North America,Chicago,78,0.00
13.208.42.191,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,2096,0,false,ORD,North America,Chicago,78,0.00
3.34.123.90,2082,0,false,ORD,North America,Chicago,78,0.00
43.203.210.57,8443,0,false,ORD,North America,Chicago,78,0.00
13.124.14.234,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.173.79,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2052,0,false,ORD,North America,Chicago,78,0.00
3.35.171.74,8080,0,false,ORD,North America,Chicago,78,0.00
43.203.210.57,8080,0,false,ORD,North America,Chicago,78,0.00
15.152.35.79,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,8080,0,false,ORD,North America,Chicago,78,0.00
13.113.215.158,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.50.136,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.147.229,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,2053,0,false,ORD,North America,Chicago,78,0.00
13.124.14.234,2083,0,false,ORD,North America,Chicago,78,0.00
13.124.14.112,2052,0,false,ORD,North America,Chicago,78,0.00
15.152.39.43,8443,0,false,ORD,North America,Chicago,78,0.00
43.201.86.77,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.42.191,2083,0,false,ORD,North America,Chicago,78,0.00
15.152.44.218,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.246.131,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,443,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2053,0,false,ORD,North America,Chicago,78,0.00
3.34.252.1,80,0,false,ORD,North America,Chicago,78,0.00
35.78.86.188,2083,0,false,ORD,North America,Chicago,78,0.00
13.124.14.234,8880,0,false,ORD,North America,Chicago,78,0.00
13.124.14.234,80,0,false,ORD,North America,Chicago,78,0.00
15.152.39.43,443,0,false,ORD,North America,Chicago,78,0.00
15.152.39.43,80,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,8880,0,false,ORD,North America,Chicago,78,0.00
15.152.35.79,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.183.138,443,0,false,ORD,North America,Chicago,78,0.00
15.168.136.228,2082,0,false,ORD,North America,Chicago,78,0.00
43.201.24.35,80,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,80,0,false,ORD,North America,Chicago,78,0.00
3.35.137.47,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,8080,0,false,ORD,North America,Chicago,78,0.00
3.34.144.62,2082,0,false,ORD,North America,Chicago,78,0.00
3.34.252.1,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,443,0,false,ORD,North America,Chicago,78,0.00
15.152.30.151,2087,0,false,ORD,North America,Chicago,78,0.00
3.110.174.170,443,0,false,ORD,North America,Chicago,78,0.00
15.152.31.20,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.246.131,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.136.228,2083,0,false,ORD,North America,Chicago,78,0.00
43.203.205.166,2095,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.110.227,80,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,443,0,false,ORD,North America,Chicago,78,0.00
15.152.30.151,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.16.118,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.173.79,2082,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,80,0,false,ORD,North America,Chicago,78,0.00
43.203.127.49,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,2083,0,false,ORD,North America,Chicago,78,0.00
3.34.144.62,8080,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,80,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,443,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2083,0,false,ORD,North America,Chicago,78,0.00
15.152.44.218,2087,0,false,ORD,North America,Chicago,78,0.00
15.152.35.79,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,8443,0,false,ORD,North America,Chicago,78,0.00
15.152.44.24,2086,0,false,ORD,North America,Chicago,78,0.00
13.124.171.235,443,0,false,ORD,North America,Chicago,78,0.00
3.36.108.22,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.173.79,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.50.136,443,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,2086,0,false,ORD,North America,Chicago,78,0.00
15.152.30.151,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,8443,0,false,ORD,North America,Chicago,78,0.00
15.152.35.79,2083,0,false,ORD,North America,Chicago,78,0.00
15.152.44.24,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,8880,0,false,ORD,North America,Chicago,78,0.00
15.152.30.151,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.183.138,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.246.131,2087,0,false,ORD,North America,Chicago,78,0.00
13.231.223.156,80,0,false,ORD,North America,Chicago,78,0.00
13.208.246.131,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.8.19,2087,0,false,ORD,North America,Chicago,78,0.00
13.124.14.112,2087,0,false,ORD,North America,Chicago,78,0.00
15.152.44.24,2095,0,false,ORD,North America,Chicago,78,0.00
54.180.126.60,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.176.44,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.246.131,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,2083,0,false,ORD,North America,Chicago,78,0.00
13.124.227.234,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,8880,0,false,ORD,North America,Chicago,78,0.00
13.125.155.148,2095,0,false,ORD,North America,Chicago,78,0.00
3.34.123.90,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2096,0,false,ORD,North America,Chicago,78,0.00
35.78.83.0,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.183.138,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.186.195,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.103.100,80,0,false,ORD,North America,Chicago,78,0.00
13.124.14.112,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.215.250,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.42.191,80,0,false,ORD,North America,Chicago,78,0.00
13.124.227.234,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.168.36,2083,0,false,ORD,North America,Chicago,78,0.00
43.201.86.77,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.16.118,2086,0,false,ORD,North America,Chicago,78,0.00
3.34.123.90,2052,0,false,ORD,North America,Chicago,78,0.00
15.152.44.55,2082,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.173.79,2086,0,false,ORD,North America,Chicago,78,0.00
13.125.211.25,2087,0,false,ORD,North America,Chicago,78,0.00
3.34.144.62,443,0,false,ORD,North America,Chicago,78,0.00
3.36.105.167,2087,0,false,ORD,North America,Chicago,78,0.00
43.203.124.125,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,2053,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,8880,0,false,ORD,North America,Chicago,78,0.00
3.110.108.147,2087,0,false,ORD,North America,Chicago,78,0.00
3.39.235.191,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.136.228,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2082,0,false,ORD,North America,Chicago,78,0.00
3.39.251.29,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.173.79,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,2052,0,false,ORD,North America,Chicago,78,0.00
15.152.44.218,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.42.191,2052,0,false,ORD,North America,Chicago,78,0.00
13.124.14.112,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.50.136,8880,0,false,ORD,North America,Chicago,78,0.00
15.152.33.247,2086,0,false,ORD,North America,Chicago,78,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.16.118,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.43.253,80,0,false,ORD,North America,Chicago,78,0.00
43.201.60.144,2083,0,false,ORD,North America,Chicago,78,0.00
13.124.14.112,443,0,false,ORD,North America,Chicago,78,0.00
43.203.124.125,2086,0,false,ORD,North America,Chicago,79,0.00
43.201.86.77,80,0,false,ORD,North America,Chicago,79,0.00
15.152.39.43,2095,0,false,ORD,North America,Chicago,79,0.00
13.208.50.136,2083,0,false,ORD,North America,Chicago,79,0.00
35.78.86.188,80,0,false,ORD,North America,Chicago,79,0.00
13.208.246.131,2052,0,false,ORD,North America,Chicago,79,0.00
15.168.11.38,8443,0,false,ORD,North America,Chicago,79,0.00
13.124.14.234,2095,0,false,ORD,North America,Chicago,79,0.00
3.36.108.22,8080,0,false,ORD,North America,Chicago,79,0.00
3.36.108.22,2086,0,false,ORD,North America,Chicago,79,0.00
13.208.43.137,2083,0,false,ORD,North America,Chicago,79,0.00
13.208.50.136,2052,0,false,ORD,North America,Chicago,79,0.00
43.203.127.49,2083,0,false,ORD,North America,Chicago,79,0.00
13.208.50.136,8080,0,false,ORD,North America,Chicago,79,0.00
13.124.227.234,2053,0,false,ORD,North America,Chicago,79,0.00
13.208.50.136,2053,0,false,ORD,North America,Chicago,79,0.00
3.39.251.29,2053,0,false,ORD,North America,Chicago,79,0.00
43.203.210.57,2087,0,false,ORD,North America,Chicago,79,0.00
3.34.123.90,2083,0,false,ORD,North America,Chicago,79,0.00
3.39.251.29,8080,0,false,ORD,North America,Chicago,79,0.00
43.203.127.49,80,0,false,ORD,North America,Chicago,79,0.00
13.208.215.250,2087,0,false,ORD,North America,Chicago,79,0.00
13.208.246.131,2096,0,false,ORD,North America,Chicago,79,0.00
13.231.223.156,2086,0,false,ORD,North America,Chicago,79,0.00
13.125.155.148,2087,0,false,ORD,North America,Chicago,79,0.00
3.39.251.29,2086,0,false,ORD,North America,Chicago,79,0.00
15.168.16.118,2096,0,false,ORD,North America,Chicago,79,0.00
13.208.186.195,2053,0,false,ORD,North America,Chicago,79,0.00
13.125.235.161,80,0,false,ORD,North America,Chicago,79,0.00
13.208.168.36,2052,0,false,ORD,North America,Chicago,79,0.00
3.39.235.191,8080,0,false,ORD,North America,Chicago,79,0.00
13.208.246.131,2053,0,false,ORD,North America,Chicago,79,0.00
43.203.124.125,2087,0,false,ORD,North America,Chicago,79,0.00
43.201.60.144,8880,0,false,ORD,North America,Chicago,79,0.00
13.208.172.79,2095,0,false,ORD,North America,Chicago,79,0.00
43.201.60.144,80,0,false,ORD,North America,Chicago,79,0.00
3.36.108.22,2052,0,false,ORD,North America,Chicago,79,0.00
43.203.124.125,8880,0,false,ORD,North America,Chicago,79,0.00
13.208.43.137,443,0,false,ORD,North America,Chicago,79,0.00
3.36.105.167,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.43.137,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.166.172,2096,0,false,ORD,North America,Chicago,79,0.00
43.201.60.144,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.183.138,2083,0,false,ORD,North America,Chicago,79,0.00
43.201.24.35,2096,0,false,ORD,North America,Chicago,79,0.00
43.203.205.166,2083,0,false,ORD,North America,Chicago,79,0.00
15.168.38.180,8443,0,false,ORD,North America,Chicago,79,0.00
3.39.251.29,8880,0,false,ORD,North America,Chicago,79,0.00
3.39.251.29,8443,0,false,ORD,North America,Chicago,79,0.00
3.36.105.167,80,0,false,ORD,North America,Chicago,79,0.00
3.36.108.22,80,0,false,ORD,North America,Chicago,79,0.00
13.208.183.138,80,0,false,ORD,North America,Chicago,80,0.00
13.125.211.25,2095,0,false,ORD,North America,Chicago,80,0.00
3.36.108.22,8880,0,false,ORD,North America,Chicago,80,0.00
3.36.105.167,2096,0,false,ORD,North America,Chicago,80,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,80,0.00
13.208.173.79,80,0,false,ORD,North America,Chicago,80,0.00
3.34.123.90,443,0,false,ORD,North America,Chicago,80,0.00
3.36.108.22,2083,0,false,ORD,North America,Chicago,80,0.00
13.208.50.136,8443,0,false,ORD,North America,Chicago,80,0.00
15.168.106.240,80,0,false,ORD,North America,Chicago,80,0.00
43.201.86.77,443,0,false,ORD,North America,Chicago,80,0.00
43.203.127.49,2096,0,false,ORD,North America,Chicago,80,0.00
13.124.237.7,2052,0,false,ORD,North America,Chicago,80,0.00
43.203.210.57,2053,0,false,ORD,North America,Chicago,80,0.00
3.36.108.22,8443,0,false,ORD,North America,Chicago,80,0.00
3.112.33.51,2095,0,false,ORD,North America,Chicago,80,0.00
43.201.60.144,2096,0,false,ORD,North America,Chicago,80,0.00
43.201.24.35,2087,0,false,ORD,North America,Chicago,80,0.00
13.125.13.99,2082,0,false,ORD,North America,Chicago,80,0.00
13.124.71.143,2083,0,false,ORD,North America,Chicago,80,0.00
43.201.24.35,443,0,false,ORD,North America,Chicago,81,0.00
13.208.43.253,8080,0,false,ORD,North America,Chicago,81,0.00
3.112.33.51,2096,0,false,ORD,North America,Chicago,81,0.00
43.203.205.166,2053,0,false,ORD,North America,Chicago,81,0.00
43.201.86.77,8880,0,false,ORD,North America,Chicago,81,0.00
3.38.105.8,8080,0,false,ORD,North America,Chicago,81,0.00
43.201.60.144,2087,0,false,ORD,North America,Chicago,81,0.00
13.208.176.44,2095,0,false,ORD,North America,Chicago,81,0.00
52.195.186.96,8880,0,false,ORD,North America,Chicago,81,0.00
3.112.33.51,2086,0,false,ORD,North America,Chicago,81,0.00
13.124.171.235,2086,0,false,ORD,North America,Chicago,81,0.00
3.39.235.191,2053,0,false,ORD,North America,Chicago,81,0.00
54.180.126.60,2053,0,false,ORD,North America,Chicago,81,0.00
3.36.105.167,2086,0,false,ORD,North America,Chicago,81,0.00
13.124.227.234,8880,0,false,ORD,North America,Chicago,81,0.00
13.124.171.235,2096,0,false,ORD,North America,Chicago,81,0.00
13.124.227.234,2095,0,false,ORD,North America,Chicago,81,0.00
3.112.33.51,8880,0,false,ORD,North America,Chicago,81,0.00
13.124.237.7,2087,0,false,ORD,North America,Chicago,81,0.00
13.124.227.234,80,0,false,ORD,North America,Chicago,81,0.00
3.35.171.74,8443,0,false,ORD,North America,Chicago,81,0.00
13.124.237.7,2095,0,false,ORD,North America,Chicago,81,0.00
3.34.144.62,2083,0,false,ORD,North America,Chicago,81,0.00
3.34.252.1,2082,0,false,ORD,North America,Chicago,81,0.00
13.125.235.161,2053,0,false,ORD,North America,Chicago,81,0.00
13.124.14.234,443,0,false,ORD,North America,Chicago,81,0.00
13.124.14.234,2086,0,false,ORD,North America,Chicago,81,0.00
3.34.123.90,8443,0,false,ORD,North America,Chicago,81,0.00
3.112.33.51,80,0,false,ORD,North America,Chicago,81,0.00
3.35.137.47,80,0,false,ORD,North America,Chicago,81,0.00
15.165.15.205,443,0,false,ORD,North America,Chicago,81,0.00
3.35.156.214,2096,0,false,ORD,North America,Chicago,81,0.00
43.203.127.49,8443,0,false,ORD,North America,Chicago,81,0.00
3.39.235.191,443,0,false,ORD,North America,Chicago,81,0.00
13.124.14.234,2082,0,false,ORD,North America,Chicago,81,0.00
13.125.13.99,8080,0,false,ORD,North America,Chicago,81,0.00
13.124.71.143,8080,0,false,ORD,North America,Chicago,81,0.00
43.203.210.57,2086,0,false,ORD,North America,Chicago,81,0.00
13.125.211.25,443,0,false,ORD,North America,Chicago,81,0.00
13.124.171.235,8080,0,false,ORD,North America,Chicago,81,0.00
13.125.235.161,443,0,false,ORD,North America,Chicago,81,0.00
13.124.227.234,2083,0,false,ORD,North America,Chicago,81,0.00
13.124.56.123,8443,0,false,ORD,North America,Chicago,81,0.00
3.35.171.74,8880,0,false,ORD,North America,Chicago,81,0.00
13.208.183.138,8080,0,false,ORD,North America,Chicago,81,0.00
13.124.237.7,2082,0,false,ORD,North America,Chicago,81,0.00
3.36.105.167,2053,0,false,ORD,North America,Chicago,81,0.00
13.124.14.112,2086,0,false,ORD,North America,Chicago,82,0.00
3.34.144.62,8443,0,false,ORD,North America,Chicago,82,0.00
3.36.111.83,2053,0,false,ORD,North America,Chicago,82,0.00
3.35.137.47,443,0,false,ORD,North America,Chicago,82,0.00
13.125.155.148,2052,0,false,ORD,North America,Chicago,82,0.00
13.125.211.25,8080,0,false,ORD,North America,Chicago,82,0.00
3.34.252.1,2083,0,false,ORD,North America,Chicago,82,0.00
3.35.137.47,2096,0,false,ORD,North America,Chicago,82,0.00
3.36.108.22,2096,0,false,ORD,North America,Chicago,82,0.00
13.208.183.220,2087,0,false,ORD,North America,Chicago,82,0.00
3.112.33.51,8443,0,false,ORD,North America,Chicago,82,0.00
3.34.123.90,8080,0,false,ORD,North America,Chicago,82,0.00
13.124.237.7,80,0,false,ORD,North America,Chicago,82,0.00
13.124.227.234,2087,0,false,ORD,North America,Chicago,82,0.00
3.35.156.214,2086,0,false,ORD,North America,Chicago,82,0.00
3.35.156.214,2095,0,false,ORD,North America,Chicago,82,0.00
13.125.13.99,2083,0,false,ORD,North America,Chicago,82,0.00
3.36.105.167,443,0,false,ORD,North America,Chicago,82,0.00
3.34.252.1,8880,0,false,ORD,North America,Chicago,82,0.00
13.124.171.235,8443,0,false,ORD,North America,Chicago,82,0.00
3.34.252.1,8443,0,false,ORD,North America,Chicago,82,0.00
13.124.71.143,2086,0,false,ORD,North America,Chicago,82,0.00
3.36.105.167,2052,0,false,ORD,North America,Chicago,82,0.00
3.112.33.51,2052,0,false,ORD,North America,Chicago,82,0.00
43.201.86.77,2082,0,false,ORD,North America,Chicago,82,0.00
13.124.227.234,8443,0,false,ORD,North America,Chicago,82,0.00
3.39.251.29,443,0,false,ORD,North America,Chicago,82,0.00
13.124.71.143,8443,0,false,ORD,North America,Chicago,82,0.00
13.124.14.234,2096,0,false,ORD,North America,Chicago,82,0.00
43.203.210.57,80,0,false,ORD,North America,Chicago,82,0.00
13.124.56.123,2095,0,false,ORD,North America,Chicago,82,0.00
3.36.111.83,2052,0,false,ORD,North America,Chicago,82,0.00
54.180.160.150,8880,0,false,ORD,North America,Chicago,82,0.00
3.112.33.51,2082,0,false,ORD,North America,Chicago,82,0.00
3.39.251.29,2083,0,false,ORD,North America,Chicago,83,0.00
15.168.8.19,2095,0,false,ORD,North America,Chicago,83,0.00
3.34.144.62,80,0,false,ORD,North America,Chicago,83,0.00
3.39.251.29,2087,0,false,ORD,North America,Chicago,83,0.00
3.38.105.8,2052,0,false,ORD,North America,Chicago,83,0.00
13.208.172.79,2086,0,false,ORD,North America,Chicago,83,0.00
13.125.13.99,443,0,false,ORD,North America,Chicago,83,0.00
13.208.246.131,80,0,false,ORD,North America,Chicago,83,0.00
13.125.13.99,2086,0,false,ORD,North America,Chicago,83,0.00
54.180.160.150,2083,0,false,ORD,North America,Chicago,83,0.00
43.203.205.166,8880,0,false,ORD,North America,Chicago,83,0.00
13.125.155.148,8080,0,false,ORD,North America,Chicago,83,0.00
43.201.86.77,8443,0,false,ORD,North America,Chicago,83,0.00
43.203.205.166,8080,0,false,ORD,North America,Chicago,83,0.00
13.124.171.235,2083,0,false,ORD,North America,Chicago,83,0.00
54.180.160.150,8080,0,false,ORD,North America,Chicago,83,0.00
13.124.171.235,2053,0,false,ORD,North America,Chicago,83,0.00
3.112.33.51,2083,0,false,ORD,North America,Chicago,83,0.00
3.35.156.214,8443,0,false,ORD,North America,Chicago,83,0.00
13.231.157.41,8080,0,false,ORD,North America,Chicago,83,0.00
3.112.33.51,2087,0,false,ORD,North America,Chicago,83,0.00
3.36.105.167,8880,0,false,ORD,North America,Chicago,83,0.00
43.201.24.35,2095,0,false,ORD,North America,Chicago,84,0.00
3.39.251.29,2052,0,false,ORD,North America,Chicago,84,0.00
3.39.251.29,2096,0,false,ORD,North America,Chicago,84,0.00
13.125.211.25,2082,0,false,ORD,North America,Chicago,84,0.00
43.203.124.125,2083,0,false,ORD,North America,Chicago,84,0.00
43.203.210.57,2082,0,false,ORD,North America,Chicago,84,0.00
43.203.205.166,2086,0,false,ORD,North America,Chicago,84,0.00
3.36.111.83,2082,0,false,ORD,North America,Chicago,84,0.00
3.39.235.191,80,0,false,ORD,North America,Chicago,84,0.00
54.180.126.60,443,0,false,ORD,North America,Chicago,84,0.00
43.203.210.57,2095,0,false,ORD,North America,Chicago,84,0.00
43.201.86.77,2086,0,false,ORD,North America,Chicago,84,0.00
43.201.60.144,443,0,false,ORD,North America,Chicago,84,0.00
13.125.195.4,8443,0,false,ORD,North America,Chicago,84,0.00
43.201.86.77,8080,0,false,ORD,North America,Chicago,84,0.00
13.124.14.234,8443,0,false,ORD,North America,Chicago,84,0.00
43.203.210.57,8880,0,false,ORD,North America,Chicago,84,0.00
43.201.86.77,2083,0,false,ORD,North America,Chicago,84,0.00
3.38.105.8,2087,0,false,ORD,North America,Chicago,84,0.00
54.180.126.60,8880,0,false,ORD,North America,Chicago,84,0.00
3.38.105.8,2096,0,false,ORD,North America,Chicago,85,0.00
3.38.105.8,2086,0,false,ORD,North America,Chicago,85,0.00
54.180.126.60,8080,0,false,ORD,North America,Chicago,85,0.00
3.36.108.22,2095,0,false,ORD,North America,Chicago,85,0.00
54.180.126.60,8443,0,false,ORD,North America,Chicago,85,0.00
3.39.235.191,2082,0,false,ORD,North America,Chicago,85,0.00
54.180.160.150,2095,0,false,ORD,North America,Chicago,85,0.00
3.112.33.51,2053,0,false,ORD,North America,Chicago,85,0.00
3.34.123.90,2053,0,false,ORD,North America,Chicago,85,0.00
43.203.124.125,2053,0,false,ORD,North America,Chicago,85,0.00
3.36.111.83,80,0,false,ORD,North America,Chicago,85,0.00
43.203.124.125,2095,0,false,ORD,North America,Chicago,85,0.00
13.125.13.99,2052,0,false,ORD,North America,Chicago,85,0.00
54.180.126.60,80,0,false,ORD,North America,Chicago,85,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,85,0.00
54.180.126.60,2095,0,false,ORD,North America,Chicago,85,0.00
54.180.160.150,2052,0,false,ORD,North America,Chicago,85,0.00
43.203.124.125,2052,0,false,ORD,North America,Chicago,86,0.00
43.201.86.77,2095,0,false,ORD,North America,Chicago,86,0.00
43.203.127.49,2082,0,false,ORD,North America,Chicago,86,0.00
43.203.127.49,8080,0,false,ORD,North America,Chicago,86,0.00
3.36.108.22,2087,0,false,ORD,North America,Chicago,86,0.00
